Session ID,Timestamp,Function Name,Execution Time (s),CPU Usage (%),Memory Usage (MB),Arguments
sid_2025-02-26_17-01-56,2025-02-26 17:01:58,generate_random_polygons,0.15352797508239746,21.800000000000004,33.96875,"{""args"": [], ""kwargs"": {""n"": 10000}}"
sid_2025-02-26_17-01-56,2025-02-26 17:01:58,generate_random_polygons,0.12025904655456543,62.9,11.0,"{""args"": [], ""kwargs"": {""n"": 10000}}"
