2025-02-27 19:21:24,182 - INFO - Function `retrieve_pg_table` executed in 0.0521 sec, CPU: 0.00%, Memory: 5.81MB
2025-02-27 19:21:24,186 - INFO - Function `retrieve_pg_table` executed in 0.0501 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:24,190 - INFO - Function `retrieve_pg_table` executed in 0.0477 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:25,561 - INFO - Function `retrieve_pg_table` executed in 0.0557 sec, CPU: 8.00%, Memory: 7.92MB
2025-02-27 19:21:25,565 - INFO - Function `retrieve_pg_table` executed in 0.0532 sec, CPU: 5.00%, Memory: 5.11MB
2025-02-27 19:21:25,566 - INFO - Function `retrieve_pg_table` executed in 0.0519 sec, CPU: 5.20%, Memory: 3.12MB
2025-02-27 19:21:25,570 - INFO - Function `retrieve_pg_table` executed in 0.0522 sec, CPU: 5.20%, Memory: 0.31MB
2025-02-27 19:21:25,614 - INFO - Function `retrieve_pg_table` executed in 0.0520 sec, CPU: 100.00%, Memory: 0.62MB
2025-02-27 19:21:25,618 - INFO - Function `retrieve_pg_table` executed in 0.0530 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:25,619 - INFO - Function `retrieve_pg_table` executed in 0.0527 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:25,622 - INFO - Function `retrieve_pg_table` executed in 0.0523 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:26,968 - INFO - Function `retrieve_pg_table` executed in 0.0536 sec, CPU: 2.60%, Memory: 11.41MB
2025-02-27 19:21:26,976 - INFO - Function `retrieve_pg_table` executed in 0.0523 sec, CPU: 0.10%, Memory: 12.58MB
2025-02-27 19:21:26,978 - INFO - Function `retrieve_pg_table` executed in 0.0502 sec, CPU: 0.30%, Memory: 13.95MB
2025-02-27 19:21:26,984 - INFO - Function `retrieve_pg_table` executed in 0.0524 sec, CPU: 3.50%, Memory: 18.14MB
2025-02-27 19:21:27,017 - INFO - Function `retrieve_pg_table` executed in 0.0483 sec, CPU: 50.00%, Memory: 3.28MB
2025-02-27 19:21:27,023 - INFO - Function `retrieve_pg_table` executed in 0.0470 sec, CPU: 0.00%, Memory: 0.89MB
2025-02-27 19:21:27,028 - INFO - Function `retrieve_pg_table` executed in 0.0496 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:27,033 - INFO - Function `retrieve_pg_table` executed in 0.0494 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:28,395 - INFO - Function `retrieve_pg_table` executed in 0.0584 sec, CPU: 7.10%, Memory: 11.03MB
2025-02-27 19:21:28,399 - INFO - Function `retrieve_pg_table` executed in 0.0560 sec, CPU: 7.00%, Memory: 10.28MB
2025-02-27 19:21:28,404 - INFO - Function `retrieve_pg_table` executed in 0.0565 sec, CPU: 7.20%, Memory: 9.00MB
2025-02-27 19:21:28,404 - INFO - Function `retrieve_pg_table` executed in 0.0575 sec, CPU: 7.20%, Memory: 9.22MB
2025-02-27 19:21:28,451 - INFO - Function `retrieve_pg_table` executed in 0.0565 sec, CPU: 100.00%, Memory: 0.00MB
2025-02-27 19:21:28,453 - INFO - Function `retrieve_pg_table` executed in 0.0534 sec, CPU: 100.00%, Memory: 0.00MB
2025-02-27 19:21:28,456 - INFO - Function `retrieve_pg_table` executed in 0.0508 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:28,458 - INFO - Function `retrieve_pg_table` executed in 0.0535 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:29,849 - INFO - Function `retrieve_pg_table` executed in 0.0547 sec, CPU: 3.60%, Memory: 5.59MB
2025-02-27 19:21:29,857 - INFO - Function `retrieve_pg_table` executed in 0.0516 sec, CPU: 4.20%, Memory: 0.17MB
2025-02-27 19:21:29,859 - INFO - Function `retrieve_pg_table` executed in 0.0526 sec, CPU: 3.10%, Memory: 0.00MB
2025-02-27 19:21:29,864 - INFO - Function `retrieve_pg_table` executed in 0.0550 sec, CPU: 2.00%, Memory: 0.00MB
2025-02-27 19:21:29,900 - INFO - Function `retrieve_pg_table` executed in 0.0505 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:29,906 - INFO - Function `retrieve_pg_table` executed in 0.0480 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:29,906 - INFO - Function `retrieve_pg_table` executed in 0.0466 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:29,914 - INFO - Function `retrieve_pg_table` executed in 0.0491 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:31,360 - INFO - Function `retrieve_pg_table` executed in 0.0601 sec, CPU: 2.30%, Memory: 4.42MB
2025-02-27 19:21:31,364 - INFO - Function `retrieve_pg_table` executed in 0.0578 sec, CPU: 1.30%, Memory: 2.88MB
2025-02-27 19:21:31,366 - INFO - Function `retrieve_pg_table` executed in 0.0539 sec, CPU: 1.40%, Memory: 0.00MB
2025-02-27 19:21:31,367 - INFO - Function `retrieve_pg_table` executed in 0.0543 sec, CPU: 2.00%, Memory: 0.00MB
2025-02-27 19:21:31,414 - INFO - Function `retrieve_pg_table` executed in 0.0536 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:31,415 - INFO - Function `retrieve_pg_table` executed in 0.0510 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:31,419 - INFO - Function `retrieve_pg_table` executed in 0.0525 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:31,419 - INFO - Function `retrieve_pg_table` executed in 0.0517 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:32,769 - INFO - Function `retrieve_pg_table` executed in 0.0561 sec, CPU: 8.30%, Memory: 0.58MB
2025-02-27 19:21:32,770 - INFO - Function `retrieve_pg_table` executed in 0.0523 sec, CPU: 6.80%, Memory: 0.00MB
2025-02-27 19:21:32,776 - INFO - Function `retrieve_pg_table` executed in 0.0524 sec, CPU: 10.00%, Memory: 0.00MB
2025-02-27 19:21:32,821 - INFO - Function `retrieve_pg_table` executed in 0.0500 sec, CPU: 100.00%, Memory: 0.00MB
2025-02-27 19:21:32,821 - INFO - Function `retrieve_pg_table` executed in 0.0515 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:32,828 - INFO - Function `retrieve_pg_table` executed in 0.0520 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:33,099 - INFO - Function `retrieve_pg_table` executed in 0.0591 sec, CPU: 61.80%, Memory: 0.00MB
2025-02-27 19:21:33,152 - INFO - Function `retrieve_pg_table` executed in 0.0527 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:34,362 - INFO - Function `retrieve_pg_table` executed in 0.0610 sec, CPU: 3.00%, Memory: 20.44MB
2025-02-27 19:21:34,369 - INFO - Function `retrieve_pg_table` executed in 0.0587 sec, CPU: 6.30%, Memory: 20.42MB
2025-02-27 19:21:34,373 - INFO - Function `retrieve_pg_table` executed in 0.0513 sec, CPU: 4.10%, Memory: 7.98MB
2025-02-27 19:21:34,413 - INFO - Function `retrieve_pg_table` executed in 0.0512 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:34,421 - INFO - Function `retrieve_pg_table` executed in 0.0512 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:34,426 - INFO - Function `retrieve_pg_table` executed in 0.0524 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:34,756 - INFO - Function `retrieve_pg_table` executed in 0.0557 sec, CPU: 66.60%, Memory: 0.00MB
2025-02-27 19:21:34,821 - INFO - Function `retrieve_pg_table` executed in 0.0645 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:36,014 - INFO - Function `retrieve_pg_table` executed in 0.0577 sec, CPU: 2.90%, Memory: 1.31MB
2025-02-27 19:21:36,023 - INFO - Function `retrieve_pg_table` executed in 0.0616 sec, CPU: 3.80%, Memory: 0.20MB
