Session ID,Timestamp,Function Name,Execution Time (s),CPU Usage (%),Memory Usage (MB),Arguments
sid_2025-02-27_12-38-47,2025-02-27 12:38:55,generate_random_polygons,7.753222942352295,7.199999999999999,115.625,"{""args"": [], ""kwargs"": {""n"": 10000}}"
sid_2025-02-27_12-38-47,2025-02-27 12:39:03,generate_random_polygons,7.786704778671265,28.6,148.828125,"{""args"": [], ""kwargs"": {""n"": 10000}}"
sid_2025-02-27_12-38-47,2025-02-27 12:39:03,convert_col_to_string,0.11905908584594727,28.699999999999996,6.609375,"{""args"": [""                                               geometry  \\\n3975  POLYGON ((-81.02908 26.09185, -81.02908 26.092...   \n649   POLYGON ((-80.73690 26.14583, -80.73690 26.146...   \n8717  POLYGON ((-80.78949 26.26140, -80.78949 26.261...   \n401   POLYGON ((-80.59489 26.29660, -80.59489 26.297...   \n1673  POLYGON ((-80.92085 26.34652, -80.92085 26.347...   \n...                                                 ...   \n1229  POLYGON ((-107.01267 48.38210, -107.01267 48.3...   \n6217  POLYGON ((-106.68715 48.49873, -106.68715 48.4...   \n4999  POLYGON ((-105.35747 48.39312, -105.35747 48.3...   \n2650  POLYGON ((-104.74669 48.42938, -104.74669 48.4...   \n9736  POLYGON ((-105.60947 48.49797, -105.60947 48.4...   \n\n                                        id   geohash  \n3975  b678fed3-1325-4f13-be56-e0fb104a3e8d  dhwkkjuk  \n649   31d65349-3a2b-4549-a4e0-2a0380c742d5  dhwsdzc0  \n8717  d584dee9-e663-4e99-898a-9dd9b5e7444b  dhwt3sfc  \n401   6fbb294a-3dbb-4e90-9e9f-bf42895f9d36  dhwtw50x  \n1673  66426d54-1f0b-4855-8517-da631183f893  dhwmys76  \n...                                    ...       ...  \n1229  f1a673c6-7b2d-47a1-a0b0-c4449d815b3c  c8eghzgb  \n6217  748d0524-22b3-44b8-a5f3-e793c86f8a5d  c8s5ukcp  \n4999  464386a9-fedd-4495-9d66-8308ac1a7a13  c8t569c0  \n2650  a77b86a8-31c5-4b81-8642-479948edcec5  c8te82q5  \n9736  a822f550-d841-4198-aabb-e249f934b40a  c8sguucg  \n\n[10000 rows x 3 columns]""], ""kwargs"": {}}"
sid_2025-02-27_12-38-47,2025-02-27 12:39:03,convert_col_to_string,0.05013108253479004,76.3,0.0,"{""args"": [""                                               geometry  \\\n5074  POLYGON ((-98.49504 26.79874, -98.49504 26.799...   \n8780  POLYGON ((-98.49130 26.86060, -98.49130 26.861...   \n9097  POLYGON ((-98.62820 26.89632, -98.62820 26.897...   \n8923  POLYGON ((-98.53418 26.96385, -98.53418 26.963...   \n8835  POLYGON ((-98.48803 27.28588, -98.48803 27.286...   \n...                                                 ...   \n3667  POLYGON ((-114.83963 48.43340, -114.83963 48.4...   \n3270  POLYGON ((-114.76988 48.47383, -114.76988 48.4...   \n5361  POLYGON ((-113.14362 48.47985, -113.14362 48.4...   \n1718  POLYGON ((-114.24746 48.48373, -114.24746 48.4...   \n1627  POLYGON ((-112.98189 48.48781, -112.98189 48.4...   \n\n                                        id   geohash  \n5074  a9f92fa1-dff4-4023-a1d3-5c184f6f4ba9  9ucbqww5  \n8780  50d92f3a-764a-4fe8-b0a4-afd90ccc1e73  9ucbycbu  \n9097  be04b66f-8fbe-4474-86ec-93ae7a927b14  9ucc58mk  \n8923  77ca0b2a-a54e-40d4-8c79-b534070a414e  9uccmu9s  \n8835  35de298b-f75f-4f37-945d-e46f37ed92a5  9ucgnz73  \n...                                    ...       ...  \n3667  8ed92b43-dc9d-4b25-9d4a-2ae8c1b2adb8  c2w7dc0d  \n3270  014eb16f-0489-45a5-87f6-b8a8bee11ad0  c2w7u27j  \n5361  cdc87f08-4695-4e32-846e-82e7c8a8144e  c2xec3e9  \n1718  3be54f20-fd0a-435c-a244-42670e860f32  c2wgb4py  \n1627  6d525e0b-929a-4903-ae82-b855dbf703df  c2xev4cn  \n\n[10000 rows x 3 columns]""], ""kwargs"": {}}"
sid_2025-02-27_12-38-47,2025-02-27 12:39:03,df_itertuple,0.0024089813232421875,60.0,0.0,"{""args"": [""                                               geometry  \\\n3975  POLYGON ((-81.029077 26.091853, -81.029077 26....   \n649   POLYGON ((-80.736901 26.145832, -80.736901 26....   \n8717  POLYGON ((-80.789495 26.2614, -80.789495 26.26...   \n401   POLYGON ((-80.594893 26.296603, -80.594893 26....   \n1673  POLYGON ((-80.920846 26.34652, -80.920846 26.3...   \n...                                                 ...   \n1229  POLYGON ((-107.012665 48.3821, -107.012665 48....   \n6217  POLYGON ((-106.687152 48.49873, -106.687152 48...   \n4999  POLYGON ((-105.357472 48.393124, -105.357472 4...   \n2650  POLYGON ((-104.746688 48.429383, -104.746688 4...   \n9736  POLYGON ((-105.609472 48.497966, -105.609472 4...   \n\n                                        id   geohash  \n3975  b678fed3-1325-4f13-be56-e0fb104a3e8d  dhwkkjuk  \n649   31d65349-3a2b-4549-a4e0-2a0380c742d5  dhwsdzc0  \n8717  d584dee9-e663-4e99-898a-9dd9b5e7444b  dhwt3sfc  \n401   6fbb294a-3dbb-4e90-9e9f-bf42895f9d36  dhwtw50x  \n1673  66426d54-1f0b-4855-8517-da631183f893  dhwmys76  \n...                                    ...       ...  \n1229  f1a673c6-7b2d-47a1-a0b0-c4449d815b3c  c8eghzgb  \n6217  748d0524-22b3-44b8-a5f3-e793c86f8a5d  c8s5ukcp  \n4999  464386a9-fedd-4495-9d66-8308ac1a7a13  c8t569c0  \n2650  a77b86a8-31c5-4b81-8642-479948edcec5  c8te82q5  \n9736  a822f550-d841-4198-aabb-e249f934b40a  c8sguucg  \n\n[10000 rows x 3 columns]""], ""kwargs"": {}}"
sid_2025-02-27_12-38-47,2025-02-27 12:39:03,df_itertuple,0.002591848373413086,33.3,0.0,"{""args"": [""                                               geometry  \\\n5074  POLYGON ((-98.495042 26.798735, -98.495042 26....   \n8780  POLYGON ((-98.491304 26.860603, -98.491304 26....   \n9097  POLYGON ((-98.628201 26.89632, -98.628201 26.8...   \n8923  POLYGON ((-98.534177 26.963847, -98.534177 26....   \n8835  POLYGON ((-98.488028 27.285881, -98.488028 27....   \n...                                                 ...   \n3667  POLYGON ((-114.839635 48.433396, -114.839635 4...   \n3270  POLYGON ((-114.769876 48.47383, -114.769876 48...   \n5361  POLYGON ((-113.143621 48.479847, -113.143621 4...   \n1718  POLYGON ((-114.247458 48.483729, -114.247458 4...   \n1627  POLYGON ((-112.98189 48.487813, -112.98189 48....   \n\n                                        id   geohash  \n5074  a9f92fa1-dff4-4023-a1d3-5c184f6f4ba9  9ucbqww5  \n8780  50d92f3a-764a-4fe8-b0a4-afd90ccc1e73  9ucbycbu  \n9097  be04b66f-8fbe-4474-86ec-93ae7a927b14  9ucc58mk  \n8923  77ca0b2a-a54e-40d4-8c79-b534070a414e  9uccmu9s  \n8835  35de298b-f75f-4f37-945d-e46f37ed92a5  9ucgnz73  \n...                                    ...       ...  \n3667  8ed92b43-dc9d-4b25-9d4a-2ae8c1b2adb8  c2w7dc0d  \n3270  014eb16f-0489-45a5-87f6-b8a8bee11ad0  c2w7u27j  \n5361  cdc87f08-4695-4e32-846e-82e7c8a8144e  c2xec3e9  \n1718  3be54f20-fd0a-435c-a244-42670e860f32  c2wgb4py  \n1627  6d525e0b-929a-4903-ae82-b855dbf703df  c2xev4cn  \n\n[10000 rows x 3 columns]""], ""kwargs"": {}}"
sid_2025-02-27_12-38-47,2025-02-27 12:39:03,create_pg_db,0.031844139099121094,0.0,0.0,"{""args"": [], ""kwargs"": {}}"
