Session ID,Timestamp,Function Name,Execution Time (s),CPU Usage (%),Memory Usage (MB),Arguments
sid_2025-02-26_22-57-44,2025-02-26 22:57:48,generate_random_polygons,0.1715259552001953,17.1,37.6875,"{""args"": [], ""kwargs"": {""n"": 10000}}"
sid_2025-02-26_22-57-44,2025-02-26 22:57:48,generate_random_polygons,0.12450003623962402,24.5,0.0,"{""args"": [], ""kwargs"": {""n"": 10000}}"
