Session ID,Timestamp,Function Name,Execution Time (s),CPU Usage (%),Memory Usage (MB),Arguments
sid_2025-02-26_23-06-14,2025-02-26 23:06:15,generate_random_polygons,0.14541387557983398,12.600000000000001,18.734375,"{""args"": [], ""kwargs"": {""n"": 10000}}"
sid_2025-02-26_23-06-14,2025-02-26 23:06:15,generate_random_polygons,0.12308979034423828,27.6,2.28125,"{""args"": [], ""kwargs"": {""n"": 10000}}"
